id,tournament_id,match_id,duel_format,time_utc,custom_time,player_1_id,player_2_id,dw1,dw2,status,created_at,updated_at,updated_by,deleted_by,deleted_at,created_by,duel_number,results_last_error,results_checked_at,rating_full,rating
20260420GRCPER-D3,WTCOC-2026,20260420GRCPER,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420GRCPER-D4,WTCOC-2026,20260420GRCPER,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420GRCPER-D5,WTCOC-2026,20260420GRCPER,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420HUNHRV-D1,WTCOC-2026,20260420HUNHRV,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420HUNHRV-D2,WTCOC-2026,20260420HUNHRV,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420HUNHRV-D3,WTCOC-2026,20260420HUNHRV,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420HUNHRV-D4,WTCOC-2026,20260420HUNHRV,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420HUNHRV-D5,WTCOC-2026,20260420HUNHRV,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420JPNARG-D1,WTCOC-2026,20260420JPNARG,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420JPNARG-D2,WTCOC-2026,20260420JPNARG,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420JPNARG-D3,WTCOC-2026,20260420JPNARG,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420JPNARG-D4,WTCOC-2026,20260420JPNARG,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420JPNARG-D5,WTCOC-2026,20260420JPNARG,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420URYPRT-D1,WTCOC-2026,20260420URYPRT,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420URYPRT-D2,WTCOC-2026,20260420URYPRT,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420URYPRT-D3,WTCOC-2026,20260420URYPRT,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420URYPRT-D4,WTCOC-2026,20260420URYPRT,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420URYPRT-D5,WTCOC-2026,20260420URYPRT,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420CZELTU-D1,WTCOC-2026,20260420CZELTU,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420CZELTU-D2,WTCOC-2026,20260420CZELTU,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420CZELTU-D3,WTCOC-2026,20260420CZELTU,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420CZELTU-D4,WTCOC-2026,20260420CZELTU,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420CZELTU-D5,WTCOC-2026,20260420CZELTU,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420DEUAUS-D1,WTCOC-2026,20260420DEUAUS,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420DEUAUS-D2,WTCOC-2026,20260420DEUAUS,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420DEUAUS-D3,WTCOC-2026,20260420DEUAUS,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420DEUAUS-D4,WTCOC-2026,20260420DEUAUS,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420DEUAUS-D5,WTCOC-2026,20260420DEUAUS,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420TWNROU-D1,WTCOC-2026,20260420TWNROU,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420TWNROU-D2,WTCOC-2026,20260420TWNROU,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420TWNROU-D3,WTCOC-2026,20260420TWNROU,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420TWNROU-D4,WTCOC-2026,20260420TWNROU,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420TWNROU-D5,WTCOC-2026,20260420TWNROU,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420GTMFRA-D1,WTCOC-2026,20260420GTMFRA,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420GTMFRA-D2,WTCOC-2026,20260420GTMFRA,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420GTMFRA-D3,WTCOC-2026,20260420GTMFRA,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420GTMFRA-D4,WTCOC-2026,20260420GTMFRA,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420GTMFRA-D5,WTCOC-2026,20260420GTMFRA,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420POLNLD-D1,WTCOC-2026,20260420POLNLD,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420POLNLD-D2,WTCOC-2026,20260420POLNLD,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420POLNLD-D3,WTCOC-2026,20260420POLNLD,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420POLNLD-D4,WTCOC-2026,20260420POLNLD,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420POLNLD-D5,WTCOC-2026,20260420POLNLD,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420MYSUSA-D1,WTCOC-2026,20260420MYSUSA,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420MYSUSA-D2,WTCOC-2026,20260420MYSUSA,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420MYSUSA-D3,WTCOC-2026,20260420MYSUSA,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420MYSUSA-D4,WTCOC-2026,20260420MYSUSA,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420MYSUSA-D5,WTCOC-2026,20260420MYSUSA,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420HKGMEX-D1,WTCOC-2026,20260420HKGMEX,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420HKGMEX-D2,WTCOC-2026,20260420HKGMEX,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420HKGMEX-D3,WTCOC-2026,20260420HKGMEX,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420HKGMEX-D4,WTCOC-2026,20260420HKGMEX,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420HKGMEX-D5,WTCOC-2026,20260420HKGMEX,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420FINBLR-D1,WTCOC-2026,20260420FINBLR,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420FINBLR-D2,WTCOC-2026,20260420FINBLR,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420FINBLR-D3,WTCOC-2026,20260420FINBLR,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420FINBLR-D4,WTCOC-2026,20260420FINBLR,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420FINBLR-D5,WTCOC-2026,20260420FINBLR,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420CHLCOL-D1,WTCOC-2026,20260420CHLCOL,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420CHLCOL-D2,WTCOC-2026,20260420CHLCOL,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420CHLCOL-D3,WTCOC-2026,20260420CHLCOL,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420CHLCOL-D4,WTCOC-2026,20260420CHLCOL,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420CHLCOL-D5,WTCOC-2026,20260420CHLCOL,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420BELBRA-D1,WTCOC-2026,20260420BELBRA,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420BELBRA-D2,WTCOC-2026,20260420BELBRA,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420BELBRA-D3,WTCOC-2026,20260420BELBRA,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420BELBRA-D4,WTCOC-2026,20260420BELBRA,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420BELBRA-D5,WTCOC-2026,20260420BELBRA,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420ECUGBR-D1,WTCOC-2026,20260420ECUGBR,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420ECUGBR-D2,WTCOC-2026,20260420ECUGBR,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420ECUGBR-D3,WTCOC-2026,20260420ECUGBR,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420ECUGBR-D4,WTCOC-2026,20260420ECUGBR,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420ECUGBR-D5,WTCOC-2026,20260420ECUGBR,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420UKRESP-D1,WTCOC-2026,20260420UKRESP,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420UKRESP-D2,WTCOC-2026,20260420UKRESP,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420UKRESP-D3,WTCOC-2026,20260420UKRESP,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420UKRESP-D4,WTCOC-2026,20260420UKRESP,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420UKRESP-D5,WTCOC-2026,20260420UKRESP,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420PERHUN-D1,WTCOC-2026,20260420PERHUN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420PERHUN-D2,WTCOC-2026,20260420PERHUN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420PERHUN-D3,WTCOC-2026,20260420PERHUN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420PERHUN-D4,WTCOC-2026,20260420PERHUN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420PERHUN-D5,WTCOC-2026,20260420PERHUN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420CHNGRC-D1,WTCOC-2026,20260420CHNGRC,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420CHNGRC-D2,WTCOC-2026,20260420CHNGRC,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420CHNGRC-D3,WTCOC-2026,20260420CHNGRC,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420CHNGRC-D4,WTCOC-2026,20260420CHNGRC,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420CHNGRC-D5,WTCOC-2026,20260420CHNGRC,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420ARGURY-D1,WTCOC-2026,20260420ARGURY,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420ARGURY-D2,WTCOC-2026,20260420ARGURY,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420ARGURY-D3,WTCOC-2026,20260420ARGURY,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420ARGURY-D4,WTCOC-2026,20260420ARGURY,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420ARGURY-D5,WTCOC-2026,20260420ARGURY,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420SWEJPN-D1,WTCOC-2026,20260420SWEJPN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420SWEJPN-D2,WTCOC-2026,20260420SWEJPN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420SWEJPN-D3,WTCOC-2026,20260420SWEJPN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420SWEJPN-D4,WTCOC-2026,20260420SWEJPN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420SWEJPN-D5,WTCOC-2026,20260420SWEJPN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420LTUDEU-D1,WTCOC-2026,20260420LTUDEU,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420LTUDEU-D2,WTCOC-2026,20260420LTUDEU,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420LTUDEU-D3,WTCOC-2026,20260420LTUDEU,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420LTUDEU-D4,WTCOC-2026,20260420LTUDEU,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420LTUDEU-D5,WTCOC-2026,20260420LTUDEU,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420THACZE-D1,WTCOC-2026,20260420THACZE,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420THACZE-D2,WTCOC-2026,20260420THACZE,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420THACZE-D3,WTCOC-2026,20260420THACZE,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420THACZE-D4,WTCOC-2026,20260420THACZE,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420THACZE-D5,WTCOC-2026,20260420THACZE,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420ROUGTM-D1,WTCOC-2026,20260420ROUGTM,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420ROUGTM-D2,WTCOC-2026,20260420ROUGTM,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420ROUGTM-D3,WTCOC-2026,20260420ROUGTM,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420ROUGTM-D4,WTCOC-2026,20260420ROUGTM,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420ROUGTM-D5,WTCOC-2026,20260420ROUGTM,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420CATTWN-D1,WTCOC-2026,20260420CATTWN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420CATTWN-D2,WTCOC-2026,20260420CATTWN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420CATTWN-D3,WTCOC-2026,20260420CATTWN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420CATTWN-D4,WTCOC-2026,20260420CATTWN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420CATTWN-D5,WTCOC-2026,20260420CATTWN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420NLDMYS-D1,WTCOC-2026,20260420NLDMYS,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420NLDMYS-D2,WTCOC-2026,20260420NLDMYS,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420NLDMYS-D3,WTCOC-2026,20260420NLDMYS,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420NLDMYS-D4,WTCOC-2026,20260420NLDMYS,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420NLDMYS-D5,WTCOC-2026,20260420NLDMYS,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420ITAPOL-D1,WTCOC-2026,20260420ITAPOL,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420ITAPOL-D2,WTCOC-2026,20260420ITAPOL,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420ITAPOL-D3,WTCOC-2026,20260420ITAPOL,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420ITAPOL-D4,WTCOC-2026,20260420ITAPOL,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420ITAPOL-D5,WTCOC-2026,20260420ITAPOL,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420MEXFIN-D1,WTCOC-2026,20260420MEXFIN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420MEXFIN-D2,WTCOC-2026,20260420MEXFIN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420MEXFIN-D3,WTCOC-2026,20260420MEXFIN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420MEXFIN-D4,WTCOC-2026,20260420MEXFIN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420MEXFIN-D5,WTCOC-2026,20260420MEXFIN,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420RCPHKG-D1,WTCOC-2026,20260420RCPHKG,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420RCPHKG-D2,WTCOC-2026,20260420RCPHKG,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420RCPHKG-D3,WTCOC-2026,20260420RCPHKG,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
20260420RCPHKG-D4,WTCOC-2026,20260420RCPHKG,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,4,,,,
20260420RCPHKG-D5,WTCOC-2026,20260420RCPHKG,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,5,,,,
20260420COLBEL-D1,WTCOC-2026,20260420COLBEL,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,1,,,,
20260420COLBEL-D2,WTCOC-2026,20260420COLBEL,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,2,,,,
20260420COLBEL-D3,WTCOC-2026,20260420COLBEL,Bo3,,,,,,,Planned,"2026-04-11 09:22:13","2026-04-20 14:24:46",1,,"2026-04-13 09:36:06",1,3,,,,
