id,tournament_id,match_id,duel_number,duel_format,time_utc,custom_time,player_1_id,player_2_id,status,created_by
20240331-40727257-84916910,Friendly-Matches,20240331RCPBRA,1,Bo3,31/03/2024 17:00:00,0,40727257,84916910,,84375106
20240331-84410545-32669118,Friendly-Matches,20240331RCPBRA,2,Bo3,31/03/2024 17:00:00,0,84410545,32669118,,84375106
20240331-84205659-83952816,Friendly-Matches,20240331RCPBRA,3,Bo3,31/03/2024 17:00:00,0,84205659,83952816,,84375106
20240331-87225433-87995425,Friendly-Matches,20240331RCPBRA,4,Bo3,31/03/2024 17:00:00,0,87225433,87995425,,84375106
20240331-85191129-88628771,Friendly-Matches,20240331RCPBRA,5,Bo3,31/03/2024 17:00:00,0,85191129,88628771,,84375106
20240331-85435523-86903605,Friendly-Matches,20240331RCPBRA,6,Bo3,31/03/2024 17:00:00,0,85435523,86903605,,84375106
20240331-88989511-88259345,Friendly-Matches,20240331RCPBRA,7,Bo3,31/03/2024 17:00:00,0,88989511,88259345,,84375106
20240331-84412216-85118660,Friendly-Matches,20240331RCPBRA,8,Bo3,31/03/2024 17:00:00,0,84412216,85118660,,84375106
20240331-88960328-92373177,Friendly-Matches,20240331RCPBRA,9,Bo3,31/03/2024 17:00:00,0,88960328,92373177,,84375106
20240331-88650436-88573241,Friendly-Matches,20240331RCPBRA,10,Bo3,31/03/2024 17:00:00,0,88650436,88573241,,84375106
20240330-85330667-94489595,Friendly-Matches,20240330FINHRV,1,Bo3,30/03/2024 16:00:00,0,85330667,94489595,,84375106
20240330-87435630-94226480,Friendly-Matches,20240330FINHRV,2,Bo3,30/03/2024 16:00:00,0,87435630,94226480,,84375106
20240330-93347682-95435212,Friendly-Matches,20240330FINHRV,3,Bo3,30/03/2024 16:00:00,0,93347682,95435212,,84375106
20240330-90314669-95323720,Friendly-Matches,20240330FINHRV,4,Bo3,30/03/2024 16:00:00,0,90314669,95323720,,84375106
20240330-7119600-86611873,Friendly-Matches,20240330FINHRV,5,Bo3,30/03/2024 16:00:00,0,7119600,86611873,,84375106
20240330-95809080-94419184,Friendly-Matches,20240330FINHRV,6,Bo3,30/03/2024 16:00:00,0,95809080,94419184,,84375106
20240330-84704377-89637323,Friendly-Matches,20240330ARGCOL,1,Bo3,30/03/2024 14:00:00,0,84704377,89637323,,84375106
20240330-91135828-88448637,Friendly-Matches,20240330ARGCOL,2,Bo3,30/03/2024 14:00:00,0,91135828,88448637,,84375106
20240330-31530981-85431512,Friendly-Matches,20240330ARGCOL,3,Bo3,30/03/2024 14:00:00,0,31530981,85431512,,84375106
20240330-85760461-85215056,Friendly-Matches,20240330ARGCOL,4,Bo3,30/03/2024 14:00:00,0,85760461,85215056,,84375106
20240330-88036835-85153091,Friendly-Matches,20240330ARGCOL,5,Bo3,30/03/2024 14:00:00,0,88036835,85153091,,84375106
20240330-84291236-90447787,Friendly-Matches,20240330ARGCOL,6,Bo3,30/03/2024 14:00:00,0,84291236,90447787,,84375106
20240330-88461413-89706622,Friendly-Matches,20240330HKGBEL,1,Bo3,30/03/2024 14:00:00,0,88461413,89706622,,84375106
20240330-92564229-84142963,Friendly-Matches,20240330HKGBEL,2,Bo3,30/03/2024 14:00:00,0,92564229,84142963,,84375106
20240330-84768502-93464744,Friendly-Matches,20240330HKGBEL,3,Bo3,30/03/2024 14:00:00,0,84768502,93464744,,84375106
20240330-88450409-84635111,Friendly-Matches,20240330HKGBEL,4,Bo3,30/03/2024 14:00:00,0,88450409,84635111,,84375106
20240330-88457440-39136230,Friendly-Matches,20240330HKGBEL,5,Bo3,30/03/2024 14:00:00,0,88457440,39136230,,84375106
20240328-89706622-94373811,Friendly-Matches,20240328BELUKR,1,Bo3,28/03/2024 19:30:00,0,89706622,94373811,,84375106
20240328-84142963-93490241,Friendly-Matches,20240328BELUKR,2,Bo3,28/03/2024 19:30:00,0,84142963,93490241,,84375106
20240328-84207551-84654631,Friendly-Matches,20240328BELUKR,3,Bo3,28/03/2024 19:30:00,0,84207551,84654631,,84375106
20240328-65246746-84375106,Friendly-Matches,20240328BELUKR,4,Bo3,28/03/2024 19:30:00,0,65246746,84375106,,84375106
20240328-93464744-86771532,Friendly-Matches,20240328BELUKR,5,Bo3,28/03/2024 19:30:00,0,93464744,86771532,,84375106
20240328-39136230-87903300,Friendly-Matches,20240328BELUKR,6,Bo3,28/03/2024 19:30:00,0,39136230,87903300,,84375106
20240328-92738595-41973045,Friendly-Matches,20240328BELUKR,7,Bo3,28/03/2024 19:30:00,0,92738595,41973045,,84375106
20240328-1133242-92416909,Friendly-Matches,20240328BELUKR,8,Bo3,28/03/2024 19:30:00,0,1133242,92416909,,84375106
20240327-92416909-86203714,Friendly-Matches,20240327UKRHUN,1,Bo3,27/03/2024 19:30:00,0,92416909,86203714,,84375106
20240327-84654631-36269683,Friendly-Matches,20240327UKRHUN,2,Bo3,27/03/2024 19:30:00,0,84654631,36269683,,84375106
20240327-94373811-86040310,Friendly-Matches,20240327UKRHUN,3,Bo3,27/03/2024 19:30:00,0,94373811,86040310,,84375106
20240327-87903300-85804056,Friendly-Matches,20240327UKRHUN,4,Bo3,27/03/2024 19:30:00,0,87903300,85804056,,84375106
20240327-93490241-84689484,Friendly-Matches,20240327UKRHUN,5,Bo3,27/03/2024 19:30:00,0,93490241,84689484,,84375106
20240324-88028287-85447228,Friendly-Matches,20240324TUTPRT,1,Bo3,24/03/2024 18:00:00,0,88028287,85447228,,84375106
20240324-84974742-84799895,Friendly-Matches,20240324TUTPRT,2,Bo3,24/03/2024 18:00:00,0,84974742,84799895,,84375106
20240324-89533460-91221773,Friendly-Matches,20240324TUTPRT,3,Bo3,24/03/2024 18:00:00,0,89533460,91221773,,84375106
20240324-95028431-89430892,Friendly-Matches,20240324TUTPRT,4,Bo3,24/03/2024 18:00:00,0,95028431,89430892,,84375106
20240324-93929197-88653643,Friendly-Matches,20240324TUTPRT,5,Bo3,24/03/2024 18:00:00,0,93929197,88653643,,84375106
20240324-87435630-85791390,Friendly-Matches,20240324FINHUN,1,Bo3,24/03/2024 18:00:00,0,87435630,85791390,,84375106
20240324-7119600-89704178,Friendly-Matches,20240324FINHUN,2,Bo3,24/03/2024 18:00:00,0,7119600,89704178,,84375106
20240324-90314669-85804056,Friendly-Matches,20240324FINHUN,3,Bo3,24/03/2024 18:00:00,0,90314669,85804056,,84375106
20240324-85791078-36269683,Friendly-Matches,20240324FINHUN,4,Bo3,24/03/2024 18:00:00,0,85791078,36269683,,84375106
20240324-89404935-90515417,Friendly-Matches,20240324FINHUN,5,Bo3,24/03/2024 18:00:00,0,89404935,90515417,,84375106
